33475,maillegs,"Mithril Chain Mail Leggings [40]",2.2,kg,"48 gp"
33476,plathelm,"Mithril Plate Helmet [52]",1.5,kg,"48 gp"
33477,platchst,"Mithril Plate Breast Plate [52]",4.0,kg,"192 gp"
33478,platrarm,"Mithril Plate Gauntlet [52]",0.7,kg,"32 gp"
33479,platlegs,"Mithril Plate Leggings [52]",3.5,kg,"96 gp"
37064,dagger,"Obsidian Dagger [5 dmg]",0.5,kg,"6 gp"
37065,mace,"Obsidian Mace [7 dmg]",2.0,kg,"12 gp"
37066,staff,"Obsidian Shod Staff [6 dmg]",3.0,kg,"9 gp"
37067,stswd,"Obsidian Short Sword [7 dmg]",1.0,kg,"12 gp"
37068,lgswd,"Obsidian Long Sword [8 dmg]",2.0,kg,"36 gp"
37069,axe,"Obsidian Axe [7.5 dmg]",4.0,kg,"36 gp"
37070,xbowbolt,"Obsidian Bolt",0.0,kg,"3 sp"
37470,amulet06,"Mithril Studded Leather Bracers",0.5,kg,"13392 cp"
37568,mailhead,"Obsidian Chain Mail Coif [48]",2.0,kg,"36 gp"
37569,mailchst,"Obsidian Chain Mail Tunic [48]",5.5,kg,"144 gp"
37570,mailrarm,"Obsidian Chain Mail Bracer [48]",1.0,kg,"24 gp"
37571,maillegs,"Obsidian Chain Mail Leggings [48]",4.5,kg,"72 gp"
37572,plathelm,"Obsidian Plate Helmet [60]",3.0,kg,"72 gp"
37573,platchst,"Obsidian Plate Breast Plate [60]",8.0,kg,"288 gp"
37574,platrarm,"Obsidian Plate Gauntlet [60]",1.5,kg,"48 gp"
37575,platlegs,"Obsidian Plate Leggings [60]",7.0,kg,"144 gp"
41160,dagger,"Pyrinium Dagger [5.5 dmg]",0.3,kg,"8 gp"
41161,mace,"Pyrinium Mace [7.5 dmg]",1.5,kg,"16 gp"
41162,staff,"Pyrinium Shod Staff [6.5 dmg]",2.2,kg,"12 gp"
41163,stswd,"Pyrinium Short Sword [7.5 dmg]",0.7,kg,"16 gp"
41164,lgswd,"Pyrinium Long Sword [8.5 dmg]",1.5,kg,"48 gp"
41165,axe,"Pyrinium Axe [8 dmg]",3.0,kg,"48 gp"
41166,xbowbolt,"Pyrinium Bolt",0.0,kg,"4 sp"
41668,plathelm,"Pyrinium Plate Helmet [70]",2.2,kg,"96 gp"
41669,platchst,"Pyrinuim Plate Breast Plate [70]",6.0,kg,"384 gp"
41670,platrarm,"Pyrinium Plate Gauntlet [70]",1.1,kg,"64 gp"
41671,platlegs,"Pyrinium Plate Leggings [70]",5.2,kg,"192 gp"
45256,dagger,"Adaminium Dagger [6 dmg]",0.2,kg,"12 gp"
45257,mace,"Adaminium Mace [8 dmg]",1.0,kg,"24 gp"
45258,staff,"Adaminium Shod Staff [7 dmg]",1.5,kg,"18 gp"
45259,stswd,"Adaminium Short Sword [8 dmg]",0.5,kg,"24 gp"
45260,lgswd,"Adaminium Long Sword [9 dmg]",1.0,kg,"72 gp"
45261,axe,"Adaminium Axe [8.5 dmg]",2.0,kg,"72 gp"
45262,xbowbolt,"Adaminium Bolt",0.0,kg,"6 sp"
45764,plathelm,"Adaminium Plate Helmet [80]",1.5,kg,"144 gp"
45765,platchst,"Adaminium Plate Breast Plate [80]",4.0,kg,"576 gp"
45766,platrarm,"Adaminium Plate Gauntlet [80]",0.7,kg,"96 gp"
45767,platlegs,"Adaminium Plate Leggings [80]",3.5,kg,"288 gp"
